sku,imagen
CIWLI201751,"https://source.unsplash.com/400x400/?Llave,De,Impacto,1750nm,20v,+,3,Dados,Sin,Bat,Ingco,50/60hz,Naranja,Claro,Amarillo"
118,"https://source.unsplash.com/400x400/?Poxipol®,10',Metalico,70,Ml"
69-124,"https://source.unsplash.com/400x400/?Destornillador,Stanley,Pro,10x255mm.,Punta,Standard"
56001,"https://source.unsplash.com/400x400/?Wd-40®,-,Specialist,-,Lubricante,De,Silicona,-,226g"
HMBC0808,"https://source.unsplash.com/400x400/?Llave,Mini,Corta,Bulon,8,,Ingco"
019-1010,"https://source.unsplash.com/400x400/?Motosierra,Hyundai,18,,45cc,-,1,Año,De,Garantía,"
iw1142,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,19/32,"
WWH3502,"https://source.unsplash.com/400x400/?Careta,Soldar,Fotosensible,Con,Regulador,Wadfow,Wwh3502,Color,Azul"
426605,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Ranurar,3/4,,Stronger,"
Tsb118510,"https://source.unsplash.com/400x400/?Disco,Sierra,Madera,Set,2,Piezas,Ingco,7-1/4,30d"
400556,"https://source.unsplash.com/400x400/?Siloc,Acero,En,Pasta,-,200,Ml,-,200,G,-,Gris,Acero"
4708,"https://source.unsplash.com/400x400/?Pico,Punta,Y,Pala,Tramontina,Con,Mango,De,Madera,H,Y,T"
31024,"https://source.unsplash.com/400x400/?Tijera,Podar,Mango,Telescópico,26,/36,"
75865,"https://source.unsplash.com/400x400/?Mecha,Tolsen,75865,Sierra"
16790,"https://source.unsplash.com/400x400/?Alicate,Universal,7,,Bahco,-,Ferreteria,Armhel"
371549,"https://source.unsplash.com/400x400/?Pintura,Alta,Temperatura,Gris,Rust-oleum,430ml,Exterior,Metal,Resistente,1093°c"
441-1040,"https://source.unsplash.com/400x400/?Lija,Para,Madera,Norton,Grano,80,X10un"
335323,"https://source.unsplash.com/400x400/?Chalked,Pintura,Protectora,Transparente,En,Aerosol,Rust-ol"
Fbcpk1214,"https://source.unsplash.com/400x400/?Set,X1,Bateria,20v,4amp,+,1,Cargador,Ingco"
IUCC02,"https://source.unsplash.com/400x400/?Cable,Usb,A,A,Tipo,C,1m,3a,Ingco,Iucc01,Color,Negro"
MF3008,"https://source.unsplash.com/400x400/?Ingco,Renovator,Mf3008,Multi,Herramienta,300w"
HCH81008,"https://source.unsplash.com/400x400/?Martillo,Carpintero,Mango,De,Fibra,8oz,Ingco,Hch81008"
AG110028,"https://source.unsplash.com/400x400/?Amoladora,Angular,125mm,1100w,Ingco"
016-3050,"https://source.unsplash.com/400x400/?Desmalezadora,Hessen,016-3050"
STEL401,"https://source.unsplash.com/400x400/?Lijadora,Orbital,Stanley,Stel401,1/4,Hoja,Color,Amarillo"
41140213,"https://source.unsplash.com/400x400/?Paq.,6,Pza,Guantes,De,Nylon,Recubiertos,De,Poliuretano,13290,Negro"
77174,"https://source.unsplash.com/400x400/?Odometro,Rueda,Medidora,318mm,Stanley,"
CAGLI4128112,"https://source.unsplash.com/400x400/?Amoladora,Angular,A,Bateria,Brushless,42v,115mm,Ingco"
180720,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangu,1/2,X12c1.1/2,Bsw,-,Ferretería,Armhel"
015-31071,"https://source.unsplash.com/400x400/?Serrucho,Para,Madera,Carpintero,Tolsen,18,PuLG(31071,)"
84-009,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,6,Aislado,1000v,Stanley,84-009,Rojo/amarillo"
WFL20110,"https://source.unsplash.com/400x400/?Foco,Linterna,110lm,Recargable,200m,Wadfow,Wfl20110,Linterna,Azul,Luz,Blanco"
277-0166,"https://source.unsplash.com/400x400/?Amoladora,Angular,Makita,Ga9020,Color,Turquesa,2200 w,220 v"
39284,"https://source.unsplash.com/400x400/?Cepillo,Estacionario,1500,Watts,Tc-sp,204.,Einhell,(c/envío)"
180403,"https://source.unsplash.com/400x400/?Juego,De,Macho,Bspf,1/2,X,14,Hilos,,2,Pzs,-,Tres,Triangulos"
47440,"https://source.unsplash.com/400x400/?Carretel,De,Cuerda,De,Tiza,30m,-stanley,"
0202212,"https://source.unsplash.com/400x400/?Esmalte,Sint,Brillante,Azul,Electr,225ml"
277-0780,"https://source.unsplash.com/400x400/?Router,Fresadora,Tupi,530w,Makita,3709"
40539364,"https://source.unsplash.com/400x400/?Juego,De,Dados,Con,39,Piezas,Para,Mecanica,Pretul,Set-39"
42-075,"https://source.unsplash.com/400x400/?Stanley,Nivel,Aluminio,36,(42075)"
69-106,"https://source.unsplash.com/400x400/?Destornillador,Pro,Punta,Plana,1/8'x6',Stanley,Stht69106"
IW401,"https://source.unsplash.com/400x400/?Mechas,Rapidas,P/madera,3/4,,X280mm,Irwin"
DT9400,"https://source.unsplash.com/400x400/?Mechas,Dewalt,12x200x340mmsds,Max,Alem.,C/estuche"
10292,"https://source.unsplash.com/400x400/?Alicate,Largo,11,,Punta,90°,Tolsen"
8180,"https://source.unsplash.com/400x400/?Llave,Combinada,Tramontina,16mm"
1453,"https://source.unsplash.com/400x400/?Poxipol,Soldadura,Plástica,Color,Metálico,14,Ml,(10,Minutos),Color,Transparente"
gg308,"https://source.unsplash.com/400x400/?Pistola,Industrial,Silicona,Caliente,30w,220w"
SI0268,"https://source.unsplash.com/400x400/?Soldador,De,Estaño,Tipo,Lapiz,60w,Ingco,Si0268,-,Smf,Color,Anaranjado"
272058,"https://source.unsplash.com/400x400/?Rust-oleum,Aerosol,Epoxi,430ml,Negro"
277-0201,"https://source.unsplash.com/400x400/?Lijadora,Orbital,Makita,Bo4557,Azul,180w"
AG9608,"https://source.unsplash.com/400x400/?Amoladora,4,1/2,960w,Mango,Ergonomico,Ingco,Ag9608.,Hnt,Color,Naranja,Frecuencia,50/60hz"
HDCD28150,"https://source.unsplash.com/400x400/?Calibre,Digital,Ip54,0-150mm,Hdcd28150,Ingco"
DW00727,"https://source.unsplash.com/400x400/?Mechas,Dewalt,210,X,20mm,Sds,Plus,Pvc,A/s"
Hhfs3058,"https://source.unsplash.com/400x400/?Marco,Arco,De,Sierra,Para,Metales,300mm,Ingco"
441-2090,"https://source.unsplash.com/400x400/?,Hoja,Tela,Esmeril,Norton,Grano,220,(x5unidades)"
142115,"https://source.unsplash.com/400x400/?Soldadora,Inverter,Smarter,Compact,220"
80222,"https://source.unsplash.com/400x400/?Llaves,Combinadas,12mm.,Stanley,Basic"
426615,"https://source.unsplash.com/400x400/?Fresa,Widia,Cola,Milano,1/2,,"
015-10291,"https://source.unsplash.com/400x400/?Alicate,Largo,11,,Punta,45°,Tolsen"
84054,"https://source.unsplash.com/400x400/?Alicate,Pro,Corte,Diagonal,6'',150mm,-,Stanley,84-054,Amarillo"
019-4091,"https://source.unsplash.com/400x400/?Press,Control,Hyundai,Para,Bombas,De,Agua"
387441,"https://source.unsplash.com/400x400/?Spray,Zinsser,Imprimante,Eliminador,De,Hongos,Aer.340g"
WCP3609,"https://source.unsplash.com/400x400/?Pinza,Crimpeadora,Terminales,Aislados,Wcp3609,Wadfow"
ACS111062,"https://source.unsplash.com/400x400/?Compresor,6lt,1.5hp,Libre,De,Aceite,Bajo,Ruido,Ingco,Color,Amarillo"
42-468,"https://source.unsplash.com/400x400/?Nivel,Stanley,42-468,Plástico,24,Pulgadas,3,Burbujas,Alta,Precisión"
015-20051,"https://source.unsplash.com/400x400/?Juego,10,Llaves,Allen,Hexagonales,Tolsen,Negro"
DW508S,"https://source.unsplash.com/400x400/?Taladro,Percutor,700w,Dewalt,Dw508s"
33007,"https://source.unsplash.com/400x400/?Taladro,C/percutor,1/2,,680w,Milwaukee,5374-59,"
019-0825,"https://source.unsplash.com/400x400/?Hidrolavadora,Hyundai,2500w,200,Bar,8,Llt/min,Frecuencia,50hz"
313519,"https://source.unsplash.com/400x400/?Aerosol,R.oleum,Alta,Tempera,Aluminio,Mate,340g"
WZB8002,"https://source.unsplash.com/400x400/?Pinza,Cerrador,De,Perfiles,Chapa,80mm,3,,Wadfow"
40072344,"https://source.unsplash.com/400x400/?Alicate,Pelacable,Automático,De,Precisión,Truper"
PTWT215002,"https://source.unsplash.com/400x400/?Termofusora,Industrial,Ingco,800w-1500w,Con,Valija,De,Metal"
HTBP010128,"https://source.unsplash.com/400x400/?Cinturon,Cinto,Cartuchera,35x35cm,Porta,Herramientas,Ingco,Marrón"
CIWLI20851,"https://source.unsplash.com/400x400/?Llave,De,Impacto,A,Bateria,850nm,20v,P20s,Bl,Sin,Bat,Sin,Car"
31032,"https://source.unsplash.com/400x400/?Llave,Fija,1000v,Bahco,21mm,"
RGH9028-2,"https://source.unsplash.com/400x400/?Rotomartillo,C/mandril,Adaptador,Ingco,800w,0-1200rpm"
202110,"https://source.unsplash.com/400x400/?Estaño,Hilo,40-60/,1,00m,-,Bob,500grs/73,Mt"
596-0260,"https://source.unsplash.com/400x400/?Tensor,Con,Ojales,,Cable,De,Cadena,De,Acero,Inoxidable,De,12,Mm,,900,Kgf"
5502,"https://source.unsplash.com/400x400/?Pala,Ancha,Bellota,Cabo,Corto,Estampada,Bel00001"
CIWLI2058,"https://source.unsplash.com/400x400/?Linterna,Ingco,Modelo,Cwli2058,Potente,Y,Resistente,Agua,Amarillo"
IW1234,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,4,Mm"
TN0826,"https://source.unsplash.com/400x400/?Caja,Herramientas,Tramontina,17,Plastica,Cierre,Metalico,Color,Negro,Y,Amarillo"
015-25030,"https://source.unsplash.com/400x400/?Martillo,Uña,Cabo,De,Fibra,29,Mm,Tolsen"
ULTRABLIS-PTO,"https://source.unsplash.com/400x400/?Cinta,Parche,10cm,Negro,Dryko"
019-1025,"https://source.unsplash.com/400x400/?Motosierra,A,Nafta,Hyundai,52cc,Techno,700,20,,2.8hp"
26239,"https://source.unsplash.com/400x400/?Masilla,Fibra,De,Madera,Petrilac,Natural,X,225,Gr"
180304,"https://source.unsplash.com/400x400/?Juego,De,Macho,Unf,7/16x,20,Hilos,,3,Pzs,-,Tres,Triangulos"
802-5120,"https://source.unsplash.com/400x400/?Llave,Fija,Combinada,Numero17,Gedore,Gran,Calidad"
IMET7200/220,"https://source.unsplash.com/400x400/?Soldadora,Inverter,Mig-mag/electrodo/tig,200a,Gladiator,Pro"
262207,"https://source.unsplash.com/400x400/?Aerosol,U.cover,2x,Negro,Cañon,Satinado,340gr"
PTK003,"https://source.unsplash.com/400x400/?Pegamento,Líquido,Transparente,Pegatanke,Epoxi,Aluminio,Cerámica,Plástico,32cc"
DBC0512801,"https://source.unsplash.com/400x400/?Cincel,Encastre,Hexagonal,17x280mm,Demoledor,Pdb13008"
HRUH8940,"https://source.unsplash.com/400x400/?Martillo,De,Goma,40mm,Ingco,Hruh8940"
iw1114,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,5/32,"
Sdbim11ph263,"https://source.unsplash.com/400x400/?Set,Puntas,Ph2,150mm,Largas,Impacto,Ingco,Sdbim11ph263,Smf"
iw1360,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,15.5,Mm"
qs1000,"https://source.unsplash.com/400x400/?Lijadora,Orbital,Black+decker,Qs1000,Negra,,Naranja,,Plateado,200w,Negro,,Naranja,,Plateado"
019-0820,"https://source.unsplash.com/400x400/?Hidrolavadora,200bar,2500w,820h,Motor,Inducción,019-0820,Color,Azul,Con,Negro,Frecuencia,50"
Tsb118510,"https://source.unsplash.com/400x400/?Disco,Sierra,Madera,Set,2,Piezas,Ingco,7-1/4,30d,Tsb118510"
iw1108,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1/16,"
ML320/220,"https://source.unsplash.com/400x400/?Cortadora,Césped,Eléctrica,Energy,1000w,32cm,Bolsa,30l,3,Alturas,Ml320/220"
iw1862,"https://source.unsplash.com/400x400/?Mechas,P/madera,14,Mm.,3,Puntas,Irwin"
Tsb118513,"https://source.unsplash.com/400x400/?Disco,Madera,7,1/4,P,Sierra,Circular,Ingco"
57513,"https://source.unsplash.com/400x400/?Pistola,De,Calor,2000w,Deko"
BDER0100,"https://source.unsplash.com/400x400/?Lijadora,Roto,Orbital,180w,Black+decker,"
STHT33994,"https://source.unsplash.com/400x400/?Cinta,Métrica,8mts,-,Stanley,"
43210013,"https://source.unsplash.com/400x400/?Pinza,Porta,Electrodo,De,500,A,-,Truper"
335344,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Tizado,Rust-oleum,Gris,Campestre,Multi-superficie,354ml,Gris,Campestre,-,Country,Grey"
16-876,"https://source.unsplash.com/400x400/?Formón,Stanley,16-876,Para,Martillo,Demoledor,27cm,De,Largo,Hoja,De,1.6cm,De,Ancho,X,Unidad"
615020,"https://source.unsplash.com/400x400/?Spray,Removedor,De,Pintura,400ml"
441-2040,"https://source.unsplash.com/400x400/?,Hoja,Tela,Esmeril,Norton,Grano,80,(x5unidades)"
262175,"https://source.unsplash.com/400x400/?Aerosol,Gris,Invierno,Ultra,Cover,Rust-oleum,"
B20-2N,"https://source.unsplash.com/400x400/?Batería,Recargable,20v,De,2ah,Para,Herramientas,Ne,B20-2n"
SST1801,"https://source.unsplash.com/400x400/?Sierra,De,Banco,Stanley,Sst1801-b3,25.4cm"
HAX0206008,"https://source.unsplash.com/400x400/?Hacha,De,Mano,600gr,36cm,Ingco"
17000013895,"https://source.unsplash.com/400x400/?Cinta,Enmascarar,Norton,18mmx50mt"
803-5200,"https://source.unsplash.com/400x400/?Llave,Combinada,1b,Gedore,1.3/8"
015-45041,"https://source.unsplash.com/400x400/?Guantes,Anticorte,Tolsen,10,Pulgadas,Numero,5,Recubiertos,Sc,Gris"
019-0815,"https://source.unsplash.com/400x400/?Hidrolavadora,2000w,160bar,Hyundai"
1452,"https://source.unsplash.com/400x400/?Poxipol,21,Grs,Soldadura,Plastica,10,Minutos"
17000013897,"https://source.unsplash.com/400x400/?Cinta,Enmascarar,Norton,48mm,X,50,Mts"
019-1020,"https://source.unsplash.com/400x400/?Motosierra,A,Nafta,Hyundai,52cc,Azul,Rey,Turbo,600,2.5hp"
262207,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,Colores,340,Ml,Rust,Oleum,Rex,Color,Negro,Cañon,Satinado"
44910,"https://source.unsplash.com/400x400/?Escuadra,Magnetica,Para,Soldadura,76,Mm,11,Kg,Tolsen"
Hrht282302,"https://source.unsplash.com/400x400/?Rodillo,230mm,Por,12mm,Acrilico,Interior,Ingco,Hrht282302"
IW1312,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,10.5,Mm"
IE6200/8/220,"https://source.unsplash.com/400x400/?Soldadora,Inverter,Electrodo,200a,Gladiator,-,Ie6200/8/220,Color,Gris,Oscuro,Frecuencia,50,Hz"
426675,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Redondear,3/4,,Stronger"
,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangu,16x1.5mm,C.1.1/2"
4102181,"https://source.unsplash.com/400x400/?Taladro,Percutor,Gsb,16,Re,De,Bosch,Con,850w,De,Potencia,Y,Una,Rotación,De,3.500,Rpm,,Viene,Con,Maletín,Incluido,Azul"
AGCRM004004NAR,"https://source.unsplash.com/400x400/?Mayorcryl,Pintura,Color,Naranja,,4lt"
802-5060,"https://source.unsplash.com/400x400/?Llave,Combinada,11mm,Gedore"
15234,"https://source.unsplash.com/400x400/?Llave,Con,Criquet,Cabeza,Movil,8mm,Tolsen"
019-0916,"https://source.unsplash.com/400x400/?Cadena,Motosierra,Hyundai,16,"
441-0080,"https://source.unsplash.com/400x400/?Lija,Al,Agua,Norton,Grano,240,X10u"
015-31017,"https://source.unsplash.com/400x400/?Ingletadora,Manual,+,Serrucho,Abs,300mm,Tolsen"
31036,"https://source.unsplash.com/400x400/?Destornillador,Torx,Bahco,1000v,T10,"
337473,"https://source.unsplash.com/400x400/?Pintura,Esmalte,Rojo,Amapola,Satinado,Rust-oleum,Ultra,Cover,2x,Aerosol,430ml"
87-626,"https://source.unsplash.com/400x400/?Llaves,De,Caño,Stanley,24,,Profesional,Max.,3,"
iw1852,"https://source.unsplash.com/400x400/?Mechas,P/madera,4,Mm.,3,Puntas,Irwin"
22-316,"https://source.unsplash.com/400x400/?Set,De,Limas,Planas,X,6,Piezas,Stanley,22-316"
262166,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,Colores,340,Ml,Rust,Oleum,Rex,Color,Verde,Claro,Brillante"
Hpwr20018,"https://source.unsplash.com/400x400/?Hidrolavadora,Electrica,Ingco,160,Bar,2000w,6,L/m"
iw1155,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,51/64,"
802-5010,"https://source.unsplash.com/400x400/?Llave,Combinada,6,Mm,Gedore"
TSB3254210,"https://source.unsplash.com/400x400/?Disco,Sierra,Ingletadora,10'',Ingco,100t"
426710,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Moldurar,1-3/8,,Stronger,"
015-10189,"https://source.unsplash.com/400x400/?Prensa,Sargento,120,X,300,Carpinteria,Tolsen"
377246,"https://source.unsplash.com/400x400/?Aerosol,R.o,P/telas,Fabric,Azul,Marino,340g"
86-408,"https://source.unsplash.com/400x400/?Barra,Extension,Stanley,Enc.,1/2,10,"
73193,"https://source.unsplash.com/400x400/?Pistola,Infladora,Manometro,Tolsen,0-12,Bar,0-170,Psi"
019-6530,"https://source.unsplash.com/400x400/?Lijadora,Para,Yeso,750w,Hyundai,Color,Azul"
rs8008,"https://source.unsplash.com/400x400/?Sierra,Sable,Ingco,Eléctrica,750w,Ingco,"
COSLI240312,"https://source.unsplash.com/400x400/?Set,X,2,Baterias,4,Ah,20v,Cosli240312"
COSLI250586,"https://source.unsplash.com/400x400/?Llave,De,Impacto,850nm,+,Taladro,96nm,Ingco,20v,2,Baterias"
WCP5374,"https://source.unsplash.com/400x400/?Prensa,Plastica,4,,Wadfow"
25158,"https://source.unsplash.com/400x400/?Martillo,Británico,Acero,Industrial,25,Mm,Tolsen,25158"
HDCP28168,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,6,,Ingco,"
807-5010,"https://source.unsplash.com/400x400/?Llave,Estriada,2e,Gedore,1/4-5/16"
86-203,"https://source.unsplash.com/400x400/?Rache,Stanley,3/8,(4-86-203)"
28385,"https://source.unsplash.com/400x400/?Manija,A,Crique,Encastre,1/2'',Bahco"
AKDB1125,"https://source.unsplash.com/400x400/?Set,12,Mechas,Taladro,Metal,2-8mm,Blister,Ingco,Akdb1125"
42-072,"https://source.unsplash.com/400x400/?Nivel,De,Aluminio,Stanley,12,"
KC10201,"https://source.unsplash.com/400x400/?Mandril,Metalico,10mm,Ingco"
87-625,"https://source.unsplash.com/400x400/?Llave,Tubo,Profesional,Stanley,#18,(87-625)"
ELPW202501,"https://source.unsplash.com/400x400/?Hidrolavadora,Inalambrica,+,Bateria,4ah,Y,Cargador,Emtop"
IW1354,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,14,Mm"
426640,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Biselar,3/4,,Stronger"
HWSP102429,"https://source.unsplash.com/400x400/?Pinza,Inteligente,Detector,Volt,Pela,Corta,Cable,Ingco"
133272,"https://source.unsplash.com/400x400/?Morsa,De,Banco,Fija,Somar,N°5,Hierro,Fundido,5,Pulgadas,Rojo"
IW1362,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,16,Mm"
77554,"https://source.unsplash.com/400x400/?Set,De,Cepillos,Para,Taladro,3pcs,Tolsen"
84-002,"https://source.unsplash.com/400x400/?Alicate,De,Electricista,Maxsteel,1000v,8,,,Stanley"
180812,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangulos,Mc4.0x.0.7mm,C13/16"
75442,"https://source.unsplash.com/400x400/?Cincel,Plano,Sds-plus,14mm,X,250mm,Tolsen,75442"
20190,"https://source.unsplash.com/400x400/?Punta,Y,Ganchos,En,Set,4,Pcs,Tolsen"
AA915/1/20K2,"https://source.unsplash.com/400x400/?Amoladora,A,Bateria,Neo,+,Cargador,Y,Bateria,Color,Gris"
019-1995,"https://source.unsplash.com/400x400/?Aspiradora,50l,1600w,Agua,Y,Polvo,Hyundai,Hysv50,019-1995,Color,Azul"
015-75158,"https://source.unsplash.com/400x400/?Mecha,Hss,Para,Taladro,Tolsen,5.0,Mm,5%,Cobalto,Industrial"
CAGLI261521,"https://source.unsplash.com/400x400/?Amoladora,Angular,Inalambrica,Ingco,115mm,Bateria,+,5,Discos,+,Cargador,Cagli261521,Naranja"
277-3010,"https://source.unsplash.com/400x400/?Pistola,De,Calor,Makita,Hg5012k,Turquesa"
31019,"https://source.unsplash.com/400x400/?Llave,Fija,1000v,Bahco,8mm,"
343434,"https://source.unsplash.com/400x400/?Pintura,Chalked,En,Aerosol,Rust,Oleum,Color,Rojo,Campestre"
42172183,"https://source.unsplash.com/400x400/?Fresa,Para,Router,Corte,En,V,1/2,Truper,"
2187,"https://source.unsplash.com/400x400/?Candado,Papaiz,25,Mm,|,Abelenda,Hnos,Dorado"
15185,"https://source.unsplash.com/400x400/?Disco,Sierra,De,Corte,Fino,10,X,40d,15185,Irwin"
,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangulo,8x1.25mm,C1,,-,Ferretería,Armhel"
P55545,"https://source.unsplash.com/400x400/?Adhesivo,Vinílico,Cascola,Profesional,1,Kg,Pegamax,G,P,Blanco"
50400360,"https://source.unsplash.com/400x400/?Lámpara,Led,9w,Fría,Wellmax"
30-710,"https://source.unsplash.com/400x400/?Cinta,Métrica,3m,Stanley,Global,Plus"
33005,"https://source.unsplash.com/400x400/?Corta,Caños,3,-,32,Mm,Tolsen"
371259,"https://source.unsplash.com/400x400/?Aerosol,Laca,Acrílica,Transparente,Automotive,Rust,Oleum,Acabado,Brillante"
MS 162,"https://source.unsplash.com/400x400/?Motosierra,Stihl,Ms,162,30cc.,Naranja,35cm"
Dwa0802,"https://source.unsplash.com/400x400/?Cincel,Dewalt,Sds,Plus,De,250,Mm,X,20,Mm"
CAGLI4128112,"https://source.unsplash.com/400x400/?Amoladora,Angular,42v,Accesorios,2,Baterias,Cargador,Ingco,Color,Amarillo"
40429690,"https://source.unsplash.com/400x400/?Cinta,De,Aluminio,48mm,X,10m,Truper®,Adhesivo,Hotmelt,,12611"
6526,"https://source.unsplash.com/400x400/?Llave,Ajustable,Francesa,Bahco,,8,Pulgadas,200,Mm"
IW904,"https://source.unsplash.com/400x400/?Kit,De,Perforación,De,Hormigón,Con,Vídeo,Irwin,De,6,Mm,X,100,Mm"
780021,"https://source.unsplash.com/400x400/?Cinta,Adhesiva,3m,Doble,Cara,19mm,X,5m,Exterior,-,Electro,-,Blanco"
WCP2121,"https://source.unsplash.com/400x400/?Prensa,F,120x300mm,Wadfow"
TP913/5,"https://source.unsplash.com/400x400/?Taladro,Percutor,13mm,810w,Neo,-,Tp913/5/220,1v,Color,Gris,Frecuencia,50,Hz,X,60,Hz"
HHCS05122,"https://source.unsplash.com/400x400/?Juego,Puntero/acople,Canilla,/,Manguera,1/2'',Hhcs05122,-smf,Color,Anaranjado"
IW335,"https://source.unsplash.com/400x400/?Mmechas,P/madera,Tipo,Mat.,Irwin,8,X5/8,"
262205,"https://source.unsplash.com/400x400/?Aerosol,Rojo,Colonial,Ultra,Cover,Rust-oleum,"
HPCS05428,"https://source.unsplash.com/400x400/?Tijera,Corta,Caño,3-42,Mm,Termofusion,Ingco,Hpcs05428"
iw1309,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,10.25,Mm"
WTC1K05,"https://source.unsplash.com/400x400/?Disco,Madera,7,1/4,40,Dientes,Wadfow"
IW1255,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,5.75,Mm"
337885,"https://source.unsplash.com/400x400/?Chalked,887ml,Colores,Rust-oleum,Pintura,Tizada,Mm,Color,Verde,Estanque"
83-502,"https://source.unsplash.com/400x400/?Prensa,Sujeción,C,De,2,Pulgadas,Stanley,83-502"
,"https://source.unsplash.com/400x400/?Electrosierra,1400w,,Stihl"
42172150,"https://source.unsplash.com/400x400/?Fresa,Para,Router,Corte,Recto,1/4,Truper,-,Ferreteria,Armhel"
AGRM011001VMA,"https://source.unsplash.com/400x400/?Mayorcryl,Pintura,Color,Verde,Manzana,4lt"
57507,"https://source.unsplash.com/400x400/?Cepillo,Garlopa,Deko,900w,3mm,82mm,Carpintería,Amarillo"
ID9008,"https://source.unsplash.com/400x400/?Taladro,Percutor,900w,13mm,Ingco"
ASG4041,"https://source.unsplash.com/400x400/?Ff,Pistola,Pintar,1,5mm,400c,Auto,Tunig,Mueble,Ingco,Asg4041,Color,Amarillo"
43210011,"https://source.unsplash.com/400x400/?Pinzas,Porta,Electrodo,300,A,Truper,14232"
